Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,517.450012,521.500000,514.049988,518.450012,454.128754,278067
2017-01-17,518.450012,527.200012,518.250000,521.500000,456.800354,549254
2017-01-18,522.900024,536.400024,522.200012,529.349976,463.676422,1188232
2017-01-19,527.849976,533.000000,526.000000,526.799988,461.442841,305264
2017-01-20,527.000000,530.150024,511.700012,512.799988,449.179688,405528
2017-01-23,513.799988,517.400024,508.299988,512.150024,448.610352,496061
2017-01-24,514.900024,524.400024,510.700012,520.849976,456.230957,558720
2017-01-25,522.599976,544.799988,520.549988,541.299988,474.143860,1599089
2017-01-27,541.200012,547.900024,537.450012,542.950012,475.589172,1095539
2017-01-30,541.150024,546.650024,535.799988,541.000000,473.881042,467225
2017-01-31,541.650024,549.400024,536.400024,544.549988,476.990601,1103811
2017-02-01,548.799988,555.299988,540.099976,553.750000,485.049255,715970
2017-02-02,550.000000,568.299988,547.099976,561.400024,491.750183,905019
2017-02-03,562.000000,564.750000,557.000000,560.500000,490.961761,315552
2017-02-06,560.000000,566.000000,557.299988,560.750000,491.180847,434485
2017-02-07,561.450012,563.750000,552.400024,556.299988,487.282928,232921
2017-02-08,559.000000,578.200012,558.200012,573.299988,502.173798,1841501
2017-02-09,576.000000,581.299988,565.500000,570.299988,499.545959,1127454
2017-02-10,573.000000,577.400024,565.000000,567.349976,496.961945,345105
2017-02-13,567.450012,570.299988,561.000000,563.849976,493.896210,412489
2017-02-14,564.000000,566.900024,557.200012,564.400024,494.377960,322505
2017-02-15,564.400024,566.000000,550.000000,551.299988,482.903259,369557
2017-02-16,551.099976,569.900024,549.049988,567.099976,496.742981,405292
2017-02-17,568.000000,570.000000,557.750000,562.849976,493.020233,336439
2017-02-20,563.950012,572.250000,561.000000,569.400024,498.757660,276257
2017-02-21,570.000000,583.099976,567.000000,581.349976,509.225067,532854
2017-02-22,585.000000,591.000000,581.700012,583.849976,511.414856,1023533
2017-02-23,584.000000,585.349976,573.299988,576.150024,504.670258,1422381
2017-02-27,576.750000,578.000000,563.150024,566.500000,496.217468,578296
2017-02-28,568.049988,571.950012,558.599976,560.450012,490.918030,468069
2017-03-01,563.549988,570.150024,557.349976,568.200012,497.706604,647663
2017-03-02,571.900024,573.549988,559.250000,561.650024,491.969147,362975
2017-03-03,561.700012,564.849976,549.650024,562.650024,492.845123,493119
2017-03-06,568.950012,577.849976,561.250000,568.049988,497.575134,841578
2017-03-07,571.000000,578.799988,566.200012,575.099976,503.750427,677339
2017-03-08,573.700012,576.000000,562.099976,566.500000,496.217468,420575
2017-03-09,565.000000,567.900024,560.150024,562.650024,492.845123,392104
2017-03-10,565.900024,565.900024,555.349976,559.500000,490.085907,233102
2017-03-14,565.000000,569.450012,562.299988,564.700012,494.640778,261817
2017-03-15,560.000000,568.799988,551.250000,564.549988,494.509308,758474
2017-03-16,565.000000,582.000000,563.750000,580.500000,508.480530,1610755
2017-03-17,584.000000,592.000000,575.049988,577.599976,505.940277,669490
2017-03-20,582.000000,582.000000,571.000000,575.750000,504.319855,268679
2017-03-21,576.000000,581.650024,571.599976,578.500000,506.728668,329220
2017-03-22,577.000000,577.000000,566.849976,573.099976,501.998566,238934
2017-03-23,572.000000,577.799988,569.299988,576.500000,504.976837,233289
2017-03-24,573.049988,583.599976,572.799988,577.150024,505.546173,343604
2017-03-27,579.000000,586.000000,572.000000,583.299988,510.933197,467677
2017-03-28,587.000000,594.500000,585.000000,592.000000,518.553772,1120697
2017-03-29,597.700012,604.000000,592.150024,594.049988,520.349426,1084449
2017-03-30,595.799988,601.000000,591.900024,594.549988,520.787415,640184
2017-03-31,594.549988,606.500000,591.599976,598.750000,524.466309,480922
2017-04-03,601.000000,604.650024,595.599976,598.750000,524.466309,380150
2017-04-05,596.150024,614.000000,595.049988,611.549988,535.678345,655728
2017-04-06,611.900024,615.250000,603.900024,606.849976,531.561401,500422
2017-04-07,604.200012,610.400024,601.150024,605.049988,529.984741,272031
2017-04-10,607.000000,620.950012,604.049988,615.549988,539.182129,1331634
2017-04-11,618.799988,622.799988,616.450012,618.450012,541.722290,466698
2017-04-12,619.000000,624.250000,607.599976,622.250000,545.050781,482540
2017-04-13,620.950012,623.599976,614.299988,616.250000,539.795227,263019
2017-04-17,616.250000,632.099976,610.349976,629.549988,551.445129,553720
2017-04-18,631.000000,633.700012,619.900024,622.200012,545.007019,418019
2017-04-19,623.000000,641.400024,619.700012,638.500000,559.284790,539369
2017-04-20,640.000000,644.500000,634.750000,640.250000,560.817688,275569
2017-04-21,640.250000,645.700012,634.049988,638.250000,559.065796,311188
2017-04-24,638.250000,641.500000,632.099976,635.799988,556.919739,330064
2017-04-25,636.000000,642.700012,633.650024,638.700012,559.460022,275182
2017-04-26,638.500000,661.500000,637.250000,656.349976,574.920227,1711249
2017-04-27,662.000000,662.950012,647.900024,653.700012,572.599060,486657
2017-04-28,656.000000,659.000000,648.849976,656.799988,575.314392,165820
2017-05-02,656.799988,659.950012,647.250000,654.500000,573.299622,175289
2017-05-03,651.000000,657.000000,644.000000,646.650024,566.423645,505238
2017-05-04,648.700012,666.500000,644.099976,659.000000,577.241455,676641
2017-05-05,658.700012,658.700012,623.349976,635.650024,556.788391,413716
2017-05-08,639.700012,644.650024,630.500000,633.450012,554.861328,391126
2017-05-09,633.099976,641.299988,631.549988,635.950012,557.051147,324657
2017-05-10,634.700012,649.299988,634.049988,644.349976,564.408997,789033
2017-05-11,646.299988,649.000000,634.099976,638.099976,558.934448,292390
2017-05-12,638.000000,641.950012,624.200012,628.400024,550.437866,224589
2017-05-15,628.900024,636.799988,627.099976,629.799988,551.664185,348768
2017-05-16,629.900024,647.000000,629.900024,643.900024,564.014893,426939
2017-05-17,645.000000,647.000000,636.049988,638.099976,558.934448,304687
2017-05-18,635.000000,635.000000,622.200012,624.900024,547.372070,470858
2017-05-19,628.000000,635.599976,610.000000,616.450012,539.970459,285139
2017-05-22,612.099976,624.400024,596.400024,598.900024,524.597717,401429
